SystemCodeNumber,Capacity,Occupancy,LastUpdated
BHMBRCBRG03,849,208,2016-12-10 09:29:38
BHMBRCBRG03,849,253,2016-12-10 09:55:38
BHMBRCBRG03,849,332,2016-12-10 10:29:38
BHMBRCBRG03,849,376,2016-12-10 11:02:39
BHMBRCBRG03,849,409,2016-12-10 11:29:39
BHMBRCBRG03,849,459,2016-12-10 12:02:38
BHMBRCBRG03,849,475,2016-12-10 12:29:40
BHMBRCBRG03,849,498,2016-12-10 12:55:40
BHMBRCBRG03,849,523,2016-12-10 13:29:39
BHMBRCBRG03,849,531,2016-12-10 13:56:35
BHMBRCBRG03,849,544,2016-12-10 14:25:37
BHMBRCBRG03,849,552,2016-12-10 15:02:39
BHMBRCBRG03,849,562,2016-12-10 15:25:39
BHMBRCBRG03,849,535,2016-12-10 15:59:39
BHMBRCBRG03,849,524,2016-12-10 16:25:40
BHMBRCBRG03,849,27,2016-12-11 08:02:39
BHMBRCBRG03,849,34,2016-12-11 08:25:43
BHMBRCBRG03,849,63,2016-12-11 08:59:45
BHMBRCBRG03,849,74,2016-12-11 09:26:44
BHMBRCBRG03,849,97,2016-12-11 09:59:44
BHMBRCBRG03,849,117,2016-12-11 10:25:42
BHMBRCBRG03,849,175,2016-12-11 10:59:45
BHMBRCBRG03,849,218,2016-12-11 11:26:10
BHMBRCBRG03,849,285,2016-12-11 11:59:45
BHMBRCBRG03,849,348,2016-12-11 12:32:41
BHMBRCBRG03,849,386,2016-12-11 13:05:46
BHMBRCBRG03,849,408,2016-12-11 13:26:45
BHMBRCBRG03,849,436,2016-12-11 13:59:44
BHMBRCBRG03,849,442,2016-12-11 14:32:44
BHMBRCBRG03,849,444,2016-12-11 14:59:43
BHMBRCBRG03,849,419,2016-12-11 15:25:45
BHMBRCBRG03,849,376,2016-12-11 15:59:46
BHMBRCBRG03,849,341,2016-12-11 16:25:46
BHMBRCBRG03,849,67,2016-12-12 08:02:45
BHMBRCBRG03,849,79,2016-12-12 08:29:50
BHMBRCBRG03,849,100,2016-12-12 09:02:45
BHMBRCBRG03,849,122,2016-12-12 09:29:48
BHMBRCBRG03,849,175,2016-12-12 10:02:49
BHMBRCBRG03,849,201,2016-12-12 10:29:50
BHMBRCBRG03,849,225,2016-12-12 11:02:50
BHMBRCBRG03,849,261,2016-12-12 11:29:51
BHMBRCBRG03,849,303,2016-12-12 11:55:49
BHMBRCBRG03,849,356,2016-12-12 12:29:50
BHMBRCBRG03,849,388,2016-12-12 12:56:46
BHMBRCBRG03,849,406,2016-12-12 13:29:50
BHMBRCBRG03,849,406,2016-12-12 14:02:50
BHMBRCBRG03,849,393,2016-12-12 14:29:49
BHMBRCBRG03,849,359,2016-12-12 14:55:51
BHMBRCBRG03,849,320,2016-12-12 15:29:47
BHMBRCBRG03,849,290,2016-12-12 15:56:51
BHMBRCBRG03,849,258,2016-12-12 16:29:51
BHMBRCBRG03,849,87,2016-12-13 08:02:51
BHMBRCBRG03,849,97,2016-12-13 08:29:53
BHMBRCBRG03,849,117,2016-12-13 09:02:55
BHMBRCBRG03,849,153,2016-12-13 09:29:54
BHMBRCBRG03,849,192,2016-12-13 09:55:56
BHMBRCBRG03,849,244,2016-12-13 10:29:54
BHMBRCBRG03,849,299,2016-12-13 11:02:54
BHMBRCBRG03,849,322,2016-12-13 11:29:55
BHMBRCBRG03,849,340,2016-12-13 12:02:55
BHMBRCBRG03,849,353,2016-12-13 12:29:55
BHMBRCBRG03,849,378,2016-12-13 13:02:55
BHMBRCBRG03,849,400,2016-12-13 13:55:56
BHMBRCBRG03,849,408,2016-12-13 14:29:57
BHMBRCBRG03,849,365,2016-12-13 14:56:52
BHMBRCBRG03,849,335,2016-12-13 15:28:52
BHMBRCBRG03,849,293,2016-12-13 16:02:56
BHMBRCBRG03,849,263,2016-12-13 16:29:56
BHMBRCBRG03,849,82,2016-12-14 08:03:01
BHMBRCBRG03,849,103,2016-12-14 08:43:00
BHMBRCBRG03,849,117,2016-12-14 09:03:01
BHMBRCBRG03,849,144,2016-12-14 09:29:57
BHMBRCBRG03,849,181,2016-12-14 10:02:59
BHMBRCBRG03,849,209,2016-12-14 10:30:01
BHMBRCBRG03,849,267,2016-12-14 11:30:01
BHMBRCBRG03,849,286,2016-12-14 12:02:58
BHMBRCBRG03,849,297,2016-12-14 12:30:00
BHMBRCBRG03,849,299,2016-12-14 13:03:02
BHMBRCBRG03,849,301,2016-12-14 13:29:57
BHMBRCBRG03,849,344,2016-12-14 14:03:00
BHMBRCBRG03,849,334,2016-12-14 14:30:01
BHMBRCBRG03,849,320,2016-12-14 14:56:03
BHMBRCBRG03,849,307,2016-12-14 15:30:00
BHMBRCBRG03,849,293,2016-12-14 15:56:02
BHMBRCBRG03,849,277,2016-12-14 16:30:00
BHMBRCBRG03,849,75,2016-12-15 07:53:05
BHMBRCBRG03,849,86,2016-12-15 08:30:06
BHMBRCBRG03,849,110,2016-12-15 09:03:06
BHMBRCBRG03,849,139,2016-12-15 09:30:04
BHMBRCBRG03,849,177,2016-12-15 09:57:02
BHMBRCBRG03,849,215,2016-12-15 10:30:07
BHMBRCBRG03,849,256,2016-12-15 11:03:05
BHMBRCBRG03,849,295,2016-12-15 11:26:03
BHMBRCBRG03,849,307,2016-12-15 12:00:02
BHMBRCBRG03,849,334,2016-12-15 12:26:03
BHMBRCBRG03,849,353,2016-12-15 13:00:07
BHMBRCBRG03,849,366,2016-12-15 13:26:08
BHMBRCBRG03,849,372,2016-12-15 14:00:06
BHMBRCBRG03,849,344,2016-12-15 14:26:06
BHMBRCBRG03,849,322,2016-12-15 15:00:07
BHMBRCBRG03,849,303,2016-12-15 15:26:03
BHMBRCBRG03,849,285,2016-12-15 16:03:03
BHMBRCBRG03,849,264,2016-12-15 16:30:07
BHMBRCBRG03,849,80,2016-12-16 07:59:09
BHMBRCBRG03,849,96,2016-12-16 08:30:12
BHMBRCBRG03,849,133,2016-12-16 09:03:07
BHMBRCBRG03,849,186,2016-12-16 09:30:12
BHMBRCBRG03,849,240,2016-12-16 10:03:09
BHMBRCBRG03,849,281,2016-12-16 10:29:08
BHMBRCBRG03,849,311,2016-12-16 11:03:08
BHMBRCBRG03,849,336,2016-12-16 11:30:10
BHMBRCBRG03,849,344,2016-12-16 11:56:10
BHMBRCBRG03,849,384,2016-12-16 12:30:11
BHMBRCBRG03,849,398,2016-12-16 12:56:12
BHMBRCBRG03,849,400,2016-12-16 13:30:12
BHMBRCBRG03,849,409,2016-12-16 13:56:11
BHMBRCBRG03,849,385,2016-12-16 14:30:10
BHMBRCBRG03,849,376,2016-12-16 14:56:11
BHMBRCBRG03,849,364,2016-12-16 15:30:10
BHMBRCBRG03,849,326,2016-12-16 16:03:11
BHMBRCBRG03,849,304,2016-12-16 16:30:12
BHMBRCBRG03,849,75,2016-12-17 07:59:15
BHMBRCBRG03,849,103,2016-12-17 08:26:15
BHMBRCBRG03,849,162,2016-12-17 09:00:13
BHMBRCBRG03,849,224,2016-12-17 09:26:17
BHMBRCBRG03,849,290,2016-12-17 09:59:17
BHMBRCBRG03,849,354,2016-12-17 10:33:17
BHMBRCBRG03,849,389,2016-12-17 11:00:17
BHMBRCBRG03,849,428,2016-12-17 11:33:16
BHMBRCBRG03,849,465,2016-12-17 12:00:17
BHMBRCBRG03,849,494,2016-12-17 12:26:17
BHMBRCBRG03,849,535,2016-12-17 13:00:18
BHMBRCBRG03,849,554,2016-12-17 13:27:17
BHMBRCBRG03,849,587,2016-12-17 14:00:17
BHMBRCBRG03,849,606,2016-12-17 14:30:19
BHMBRCBRG03,849,612,2016-12-17 15:03:18
BHMBRCBRG03,849,592,2016-12-17 15:30:19
BHMBRCBRG03,849,578,2016-12-17 15:57:15
BHMBRCBRG03,849,515,2016-12-17 16:30:16
BHMBRCBRG03,849,28,2016-12-18 08:03:24
BHMBRCBRG03,849,33,2016-12-18 08:30:20
BHMBRCBRG03,849,67,2016-12-18 08:56:20
BHMBRCBRG03,849,88,2016-12-18 09:30:21
BHMBRCBRG03,849,114,2016-12-18 09:56:24
BHMBRCBRG03,849,151,2016-12-18 10:30:23
BHMBRCBRG03,849,215,2016-12-18 11:03:25
BHMBRCBRG03,849,278,2016-12-18 11:30:22
BHMBRCBRG03,849,351,2016-12-18 12:03:23
BHMBRCBRG03,849,377,2016-12-18 12:30:25
BHMBRCBRG03,849,387,2016-12-18 12:56:26
BHMBRCBRG03,849,420,2016-12-18 13:30:26
BHMBRCBRG03,849,434,2016-12-18 14:03:26
BHMBRCBRG03,849,450,2016-12-18 14:30:27
BHMBRCBRG03,849,445,2016-12-18 14:56:25
BHMBRCBRG03,849,416,2016-12-18 15:30:24
BHMBRCBRG03,849,373,2016-12-18 16:03:27
BHMBRCBRG03,849,317,2016-12-18 16:30:25
BHMBRCBRG03,849,90,2016-12-19 08:03:29
BHMBRCBRG03,849,114,2016-12-19 08:30:28
BHMBRCBRG03,849,144,2016-12-19 09:03:33
BHMBRCBRG03,849,174,2016-12-19 09:30:30
BHMBRCBRG03,849,209,2016-12-19 09:56:32
BHMBRCBRG03,849,261,2016-12-19 10:30:33
BHMBRCBRG03,849,322,2016-12-19 11:03:31
BHMBRCBRG03,849,365,2016-12-19 11:30:30
BHMBRCBRG03,849,436,2016-12-19 12:03:32
BHMBRCBRG03,849,482,2016-12-19 12:30:32
BHMBRCBRG03,849,533,2016-12-19 13:03:30
BHMBRCBRG03,849,570,2016-12-19 13:30:35
BHMBRCBRG03,849,618,2016-12-19 14:03:31
BHMBRCBRG03,849,633,2016-12-19 14:30:33
BHMBRCBRG03,849,630,2016-12-19 15:03:34
BHMBRCBRG03,849,588,2016-12-19 15:29:33
BHMBRCBRG03,849,523,2016-12-19 16:03:35
BHMBRCBRG03,849,466,2016-12-19 16:30:35
BHMBRTARC01,496,401,2016-12-13 08:02:51
BHMBRTARC01,496,403,2016-12-13 08:29:53
BHMBRTARC01,496,405,2016-12-13 09:02:55
BHMBRTARC01,496,404,2016-12-13 09:29:54
BHMBRTARC01,496,403,2016-12-13 09:55:56
BHMBRTARC01,496,403,2016-12-13 10:29:54
BHMBRTARC01,496,402,2016-12-13 11:02:54
BHMBRTARC01,496,396,2016-12-13 11:29:55
BHMBRTARC01,496,394,2016-12-13 12:02:55
BHMBRTARC01,496,393,2016-12-13 12:29:55
BHMBRTARC01,496,388,2016-12-13 13:02:55
BHMBRTARC01,496,382,2016-12-13 13:55:56
BHMBRTARC01,496,381,2016-12-13 14:29:57
BHMBRTARC01,496,380,2016-12-13 14:56:52
BHMBRTARC01,496,377,2016-12-13 15:28:52
BHMBRTARC01,496,371,2016-12-13 16:02:56
BHMBRTARC01,496,371,2016-12-13 16:29:56
BHMBRTARC01,496,388,2016-12-14 08:03:01
BHMBRTARC01,496,385,2016-12-14 08:43:00
BHMBRTARC01,496,387,2016-12-14 09:03:01
BHMBRTARC01,496,388,2016-12-14 09:29:57
BHMBRTARC01,496,396,2016-12-14 10:02:59
BHMBRTARC01,496,397,2016-12-14 10:30:01
BHMBRTARC01,496,409,2016-12-14 11:30:01
BHMBRTARC01,496,416,2016-12-14 12:02:58
BHMBRTARC01,496,415,2016-12-14 12:30:00
BHMBRTARC01,496,415,2016-12-14 13:03:02
BHMBRTARC01,496,415,2016-12-14 13:29:57
BHMBRTARC01,496,417,2016-12-14 14:03:00
BHMBRTARC01,496,414,2016-12-14 14:30:01
BHMBRTARC01,496,416,2016-12-14 14:56:03
BHMBRTARC01,496,412,2016-12-14 15:30:00
BHMBRTARC01,496,412,2016-12-14 15:56:02
BHMBRTARC01,496,414,2016-12-14 16:30:00
BHMBRTARC01,496,394,2016-12-16 07:59:09
BHMBRTARC01,496,396,2016-12-16 08:30:12
BHMBRTARC01,496,399,2016-12-16 09:03:07
BHMBRTARC01,496,397,2016-12-16 09:30:12
BHMBRTARC01,496,394,2016-12-16 10:03:09
BHMBRTARC01,496,387,2016-12-16 10:29:08
BHMBRTARC01,496,375,2016-12-16 11:03:08
BHMBRTARC01,496,366,2016-12-16 11:30:10
BHMBRTARC01,496,365,2016-12-16 11:56:10
BHMBRTARC01,496,365,2016-12-16 12:30:11
BHMBRTARC01,496,364,2016-12-16 12:56:12
BHMBRTARC01,496,363,2016-12-16 13:30:12
BHMBRTARC01,496,366,2016-12-16 13:56:11
BHMBRTARC01,496,367,2016-12-16 14:30:10
BHMBRTARC01,496,373,2016-12-16 14:56:11
BHMBRTARC01,496,379,2016-12-16 15:30:10
BHMBRTARC01,496,383,2016-12-16 16:03:11
BHMBRTARC01,496,386,2016-12-16 16:30:12
BHMBRTARC01,496,398,2016-12-17 07:59:15
BHMBRTARC01,496,396,2016-12-17 08:26:15
BHMBRTARC01,496,394,2016-12-17 09:00:13
BHMBRTARC01,496,391,2016-12-17 09:26:17
BHMBRTARC01,496,386,2016-12-17 09:59:17
BHMBRTARC01,496,380,2016-12-17 10:33:17
BHMBRTARC01,496,376,2016-12-17 11:00:17
BHMBRTARC01,496,367,2016-12-17 11:33:16
BHMBRTARC01,496,369,2016-12-17 12:00:17
BHMBRTARC01,496,364,2016-12-17 12:26:17
BHMBRTARC01,496,364,2016-12-17 13:00:18
BHMBRTARC01,496,362,2016-12-17 13:27:17
BHMBRTARC01,496,365,2016-12-17 14:00:17
BHMBRTARC01,496,373,2016-12-17 14:30:19
BHMBRTARC01,496,377,2016-12-17 15:03:18
BHMBRTARC01,496,386,2016-12-17 15:30:19
BHMBRTARC01,496,388,2016-12-17 15:57:15
BHMBRTARC01,496,395,2016-12-17 16:30:16
BHMBRTARC01,496,395,2016-12-18 08:03:24
BHMBRTARC01,496,394,2016-12-18 08:30:20
BHMBRTARC01,496,393,2016-12-18 08:56:20
BHMBRTARC01,496,392,2016-12-18 09:30:21
BHMBRTARC01,496,387,2016-12-18 09:56:24
BHMBRTARC01,496,385,2016-12-18 10:30:23
BHMBRTARC01,496,380,2016-12-18 11:03:25
BHMBRTARC01,496,374,2016-12-18 11:30:22
BHMBRTARC01,496,368,2016-12-18 12:03:23
BHMBRTARC01,496,360,2016-12-18 12:30:25
BHMBRTARC01,496,355,2016-12-18 12:56:26
BHMBRTARC01,496,352,2016-12-18 13:30:26
BHMBRTARC01,496,352,2016-12-18 14:03:26
BHMBRTARC01,496,361,2016-12-18 14:30:27
BHMBRTARC01,496,361,2016-12-18 14:56:25
BHMBRTARC01,496,361,2016-12-18 15:30:24
BHMBRTARC01,496,365,2016-12-18 16:03:27
BHMBRTARC01,496,364,2016-12-18 16:30:25
BHMEURBRD01,470,117,2016-10-04 07:59:42
BHMEURBRD01,470,174,2016-10-04 08:25:42
BHMEURBRD01,470,269,2016-10-04 08:59:42
BHMEURBRD01,470,351,2016-10-04 09:32:46
BHMEURBRD01,470,397,2016-10-04 09:59:48
BHMEURBRD01,470,430,2016-10-04 10:26:49
BHMEURBRD01,470,458,2016-10-04 10:59:48
BHMEURBRD01,470,464,2016-10-04 11:25:47
BHMEURBRD01,470,460,2016-10-04 11:59:44
BHMEURBRD01,470,464,2016-10-04 12:29:45
BHMEURBRD01,470,458,2016-10-04 13:02:48
BHMEURBRD01,470,450,2016-10-04 13:29:45
BHMEURBRD01,470,446,2016-10-04 14:02:47
BHMEURBRD01,470,433,2016-10-04 14:29:49
BHMEURBRD01,470,426,2016-10-04 14:57:13
BHMEURBRD01,470,411,2016-10-04 15:30:14
BHMEURBRD01,470,376,2016-10-04 16:04:12
BHMEURBRD01,470,325,2016-10-04 16:31:14
BHMEURBRD01,470,127,2016-10-05 07:57:17
BHMEURBRD01,470,201,2016-10-05 08:30:15
BHMEURBRD01,470,283,2016-10-05 09:04:19
BHMEURBRD01,470,347,2016-10-05 09:30:15
BHMEURBRD01,470,383,2016-10-05 10:04:15
BHMEURBRD01,470,404,2016-10-05 10:30:17
BHMEURBRD01,470,420,2016-10-05 11:04:19
BHMEURBRD01,470,429,2016-10-05 11:30:18
BHMEURBRD01,470,447,2016-10-05 12:04:14
BHMEURBRD01,470,450,2016-10-05 12:30:16
BHMEURBRD01,470,451,2016-10-05 12:57:15
BHMEURBRD01,470,454,2016-10-05 13:30:19
BHMEURBRD01,470,455,2016-10-05 13:57:20
BHMEURBRD01,470,447,2016-10-05 14:30:17
BHMEURBRD01,470,435,2016-10-05 14:57:19
BHMEURBRD01,470,403,2016-10-05 15:30:15
BHMEURBRD01,470,374,2016-10-05 16:04:18
BHMEURBRD01,470,335,2016-10-05 16:30:17
BHMEURBRD01,470,128,2016-10-06 07:57:25
BHMEURBRD01,470,199,2016-10-06 08:30:20
BHMEURBRD01,470,284,2016-10-06 08:57:22
BHMEURBRD01,470,337,2016-10-06 09:30:20
BHMEURBRD01,470,388,2016-10-06 10:03:20
BHMEURBRD01,470,424,2016-10-06 10:30:20
BHMEURBRD01,470,441,2016-10-06 10:57:20
BHMEURBRD01,470,450,2016-10-06 11:30:22
BHMEURBRD01,470,460,2016-10-06 12:04:24
BHMEURBRD01,470,465,2016-10-06 12:30:24
BHMEURBRD01,470,459,2016-10-06 12:57:21
BHMEURBRD01,470,460,2016-10-06 13:30:21
BHMEURBRD01,470,455,2016-10-06 13:57:22
BHMEURBRD01,470,438,2016-10-06 14:30:23
BHMEURBRD01,470,429,2016-10-06 15:04:22
BHMEURBRD01,470,403,2016-10-06 15:31:22
BHMEURBRD01,470,393,2016-10-06 16:04:23
BHMEURBRD01,470,347,2016-10-06 16:30:27
BHMEURBRD01,470,121,2016-10-07 08:03:27
BHMEURBRD01,470,189,2016-10-07 08:30:27
BHMEURBRD01,470,263,2016-10-07 09:04:13
BHMEURBRD01,470,294,2016-10-07 09:30:27
BHMEURBRD01,470,322,2016-10-07 09:57:27
BHMEURBRD01,470,339,2016-10-07 10:30:27
BHMEURBRD01,470,351,2016-10-07 10:57:30
BHMEURBRD01,470,354,2016-10-07 11:30:28
BHMEURBRD01,470,363,2016-10-07 12:03:29
BHMEURBRD01,470,362,2016-10-07 12:30:28
BHMEURBRD01,470,360,2016-10-07 13:04:28
BHMEURBRD01,470,363,2016-10-07 13:30:29
BHMEURBRD01,470,367,2016-10-07 14:03:28
BHMEURBRD01,470,352,2016-10-07 14:30:32
BHMEURBRD01,470,347,2016-10-07 15:04:30
BHMEURBRD01,470,333,2016-10-07 15:30:32
BHMEURBRD01,470,324,2016-10-07 15:57:31
BHMEURBRD01,470,298,2016-10-07 16:30:29
BHMEURBRD01,470,52,2016-10-08 07:57:38
BHMEURBRD01,470,54,2016-10-08 08:30:37
BHMEURBRD01,470,61,2016-10-08 08:57:34
BHMEURBRD01,470,60,2016-10-08 09:30:37
BHMEURBRD01,470,63,2016-10-08 10:04:34
BHMEURBRD01,470,76,2016-10-08 10:30:34
BHMEURBRD01,470,88,2016-10-08 10:57:34
BHMEURBRD01,470,97,2016-10-08 11:30:38
BHMEURBRD01,470,103,2016-10-08 12:04:34
BHMEURBRD01,470,102,2016-10-08 12:30:36
BHMEURBRD01,470,116,2016-10-08 13:04:39
BHMEURBRD01,470,126,2016-10-08 13:30:36
BHMEURBRD01,470,135,2016-10-08 14:03:38
BHMEURBRD01,470,141,2016-10-08 14:30:35
BHMEURBRD01,470,161,2016-10-08 14:57:41
BHMEURBRD01,470,158,2016-10-08 15:30:39
BHMEURBRD01,470,170,2016-10-08 16:04:39
BHMEURBRD01,470,180,2016-10-08 16:30:42
BHMEURBRD01,470,42,2016-10-09 08:04:40
BHMEURBRD01,470,41,2016-10-09 08:30:45
BHMEURBRD01,470,41,2016-10-09 09:04:46
BHMEURBRD01,470,41,2016-10-09 09:30:45
BHMEURBRD01,470,46,2016-10-09 09:57:41
BHMEURBRD01,470,64,2016-10-09 10:30:43
BHMEURBRD01,470,72,2016-10-09 11:04:44
BHMEURBRD01,470,82,2016-10-09 11:30:41
BHMEURBRD01,470,80,2016-10-09 11:57:46
BHMEURBRD01,470,74,2016-10-09 12:30:41
BHMEURBRD01,470,95,2016-10-09 13:04:43
BHMEURBRD01,470,95,2016-10-09 13:30:42
BHMEURBRD01,470,115,2016-10-09 14:03:42
BHMEURBRD01,470,120,2016-10-09 14:30:42
BHMEURBRD01,470,134,2016-10-09 15:04:44
BHMEURBRD01,470,123,2016-10-09 15:30:46
BHMEURBRD01,470,135,2016-10-09 16:03:43
BHMEURBRD01,470,143,2016-10-09 16:30:43
BHMEURBRD01,470,115,2016-10-10 08:04:47
BHMEURBRD01,470,196,2016-10-10 08:30:47
BHMEURBRD01,470,270,2016-10-10 09:04:47
BHMEURBRD01,470,318,2016-10-10 09:30:49
BHMEURBRD01,470,362,2016-10-10 10:03:48
BHMEURBRD01,470,377,2016-10-10 10:30:48
BHMEURBRD01,470,380,2016-10-10 10:57:52
BHMEURBRD01,470,384,2016-10-10 11:30:48
BHMEURBRD01,470,407,2016-10-10 11:57:49
BHMEURBRD01,470,414,2016-10-10 12:30:48
BHMEURBRD01,470,412,2016-10-10 13:04:49
BHMEURBRD01,470,406,2016-10-10 13:30:49
BHMEURBRD01,470,409,2016-10-10 14:03:49
BHMEURBRD01,470,393,2016-10-10 14:30:49
BHMEURBRD01,470,378,2016-10-10 14:57:54
BHMEURBRD01,470,360,2016-10-10 15:30:49
BHMEURBRD01,470,348,2016-10-10 15:57:55
BHMEURBRD01,470,318,2016-10-10 16:30:49
BHMEURBRD01,470,121,2016-10-11 08:04:57
BHMEURBRD01,470,188,2016-10-11 08:30:54
BHMEURBRD01,470,268,2016-10-11 08:57:56
BHMEURBRD01,470,332,2016-10-11 09:30:55
BHMEURBRD01,470,369,2016-10-11 09:57:59
BHMEURBRD01,470,406,2016-10-11 10:30:54
BHMEURBRD01,470,425,2016-10-11 10:57:55
BHMEURBRD01,470,443,2016-10-11 11:30:59
BHMEURBRD01,470,456,2016-10-11 12:03:55
BHMEURBRD01,470,463,2016-10-11 12:30:56
BHMEURBRD01,470,467,2016-10-11 13:04:00
BHMEURBRD01,470,468,2016-10-11 13:31:01
BHMEURBRD01,470,453,2016-10-11 14:04:00
BHMEURBRD01,470,436,2016-10-11 14:30:56
BHMEURBRD01,470,426,2016-10-11 15:03:58
BHMEURBRD01,470,402,2016-10-11 15:33:56
BHMEURBRD01,470,379,2016-10-11 16:01:00
BHMEURBRD01,470,351,2016-10-11 16:26:56
BHMEURBRD01,470,135,2016-10-12 08:04:00
BHMEURBRD01,470,201,2016-10-12 08:31:01
BHMEURBRD01,470,289,2016-10-12 09:03:59
BHMEURBRD01,470,335,2016-10-12 09:26:58
BHMEURBRD01,470,383,2016-10-12 10:01:04
BHMEURBRD01,470,432,2016-10-12 10:31:04
BHMEURBRD01,470,462,2016-10-12 11:04:01
BHMEURBRD01,470,461,2016-10-12 11:31:05
BHMEURBRD01,470,469,2016-10-12 12:04:04
BHMEURBRD01,470,462,2016-10-12 12:31:05
BHMEURBRD01,470,448,2016-10-12 13:04:04
BHMEURBRD01,470,435,2016-10-12 13:34:03
BHMEURBRD01,470,440,2016-10-12 14:03:59
BHMEURBRD01,470,436,2016-10-12 14:34:04
BHMEURBRD01,470,428,2016-10-12 15:01:03
BHMEURBRD01,470,409,2016-10-12 15:30:59
BHMEURBRD01,470,378,2016-10-12 15:57:05
BHMEURBRD01,470,338,2016-10-12 16:31:05
BHMEURBRD01,470,123,2016-10-13 07:57:02
BHMEURBRD01,470,218,2016-10-13 08:31:06
BHMEURBRD01,470,298,2016-10-13 09:04:02
BHMEURBRD01,470,342,2016-10-13 09:31:01
BHMEURBRD01,470,376,2016-10-13 09:57:08
BHMEURBRD01,470,396,2016-10-13 10:31:03
BHMEURBRD01,470,412,2016-10-13 11:04:08
BHMEURBRD01,470,428,2016-10-13 11:31:06
BHMEURBRD01,470,438,2016-10-13 11:57:06
BHMEURBRD01,470,440,2016-10-13 12:31:08
BHMEURBRD01,470,436,2016-10-13 13:04:04
BHMEURBRD01,470,433,2016-10-13 13:31:08
BHMEURBRD01,470,432,2016-10-13 13:57:07
BHMEURBRD01,470,412,2016-10-13 14:31:06
BHMEURBRD01,470,408,2016-10-13 15:04:08
BHMEURBRD01,470,390,2016-10-13 15:31:08
BHMEURBRD01,470,368,2016-10-13 16:04:08
BHMEURBRD01,470,322,2016-10-13 16:31:08
BHMEURBRD01,470,112,2016-10-14 08:01:05
BHMEURBRD01,470,170,2016-10-14 08:27:10
BHMEURBRD01,470,252,2016-10-14 09:01:08
BHMEURBRD01,470,283,2016-10-14 09:27:10
BHMEURBRD01,470,317,2016-10-14 10:01:11
BHMEURBRD01,470,339,2016-10-14 10:27:09
BHMEURBRD01,470,351,2016-10-14 11:01:07
BHMEURBRD01,470,360,2016-10-14 11:27:06
BHMEURBRD01,470,368,2016-10-14 12:01:11
BHMEURBRD01,470,366,2016-10-14 12:27:06
BHMEURBRD01,470,370,2016-10-14 13:01:11
BHMEURBRD01,470,378,2016-10-14 13:27:07
BHMEURBRD01,470,380,2016-10-14 14:01:11
BHMEURBRD01,470,364,2016-10-14 14:34:08
BHMEURBRD01,470,341,2016-10-14 15:01:12
BHMEURBRD01,470,334,2016-10-14 15:27:08
BHMEURBRD01,470,325,2016-10-14 16:01:11
BHMEURBRD01,470,292,2016-10-14 16:34:08
BHMEURBRD01,470,42,2016-10-15 08:01:11
BHMEURBRD01,470,52,2016-10-15 08:34:10
BHMEURBRD01,470,58,2016-10-15 09:01:09
BHMEURBRD01,470,61,2016-10-15 09:27:11
BHMEURBRD01,470,72,2016-10-15 10:01:12
BHMEURBRD01,470,91,2016-10-15 10:27:15
BHMEURBRD01,470,94,2016-10-15 11:01:14
BHMEURBRD01,470,105,2016-10-15 11:27:14
BHMEURBRD01,470,109,2016-10-15 12:01:12
BHMEURBRD01,470,108,2016-10-15 12:27:10
BHMEURBRD01,470,117,2016-10-15 13:01:14
BHMEURBRD01,470,124,2016-10-15 13:34:13
BHMEURBRD01,470,135,2016-10-15 14:01:13
BHMEURBRD01,470,144,2016-10-15 14:27:12
BHMEURBRD01,470,152,2016-10-15 15:01:13
BHMEURBRD01,470,167,2016-10-15 15:27:12
BHMEURBRD01,470,172,2016-10-15 16:01:15
BHMEURBRD01,470,167,2016-10-15 16:27:16
BHMEURBRD01,470,40,2016-10-16 08:04:13
BHMEURBRD01,470,55,2016-10-16 08:27:13
BHMEURBRD01,470,76,2016-10-16 09:01:15
BHMEURBRD01,470,90,2016-10-16 09:27:13
BHMEURBRD01,470,116,2016-10-16 10:04:13
BHMEURBRD01,470,135,2016-10-16 10:34:13
BHMEURBRD01,470,137,2016-10-16 11:01:13
BHMEURBRD01,470,149,2016-10-16 11:27:17
BHMEURBRD01,470,165,2016-10-16 12:01:16
BHMEURBRD01,470,169,2016-10-16 12:27:14
BHMEURBRD01,470,189,2016-10-16 13:01:16
BHMEURBRD01,470,193,2016-10-16 13:27:17
BHMEURBRD01,470,192,2016-10-16 14:01:18
BHMEURBRD01,470,200,2016-10-16 14:34:14
BHMEURBRD01,470,190,2016-10-16 15:01:18
BHMEURBRD01,470,200,2016-10-16 15:31:18
BHMEURBRD01,470,202,2016-10-16 15:57:16
BHMEURBRD01,470,178,2016-10-16 16:31:17
BHMEURBRD01,470,123,2016-10-17 08:01:16
BHMEURBRD01,470,189,2016-10-17 08:27:16
BHMEURBRD01,470,265,2016-10-17 09:01:17
BHMEURBRD01,470,315,2016-10-17 09:27:20
BHMEURBRD01,470,380,2016-10-17 10:04:20
BHMEURBRD01,470,405,2016-10-17 10:31:16
BHMEURBRD01,470,415,2016-10-17 11:04:20
BHMEURBRD01,470,434,2016-10-17 11:31:18
BHMEURBRD01,470,451,2016-10-17 12:04:19
BHMEURBRD01,470,451,2016-10-17 12:31:21
BHMEURBRD01,470,451,2016-10-17 12:57:17
BHMEURBRD01,470,450,2016-10-17 13:31:21
BHMEURBRD01,470,442,2016-10-17 14:04:21
BHMEURBRD01,470,439,2016-10-17 14:31:21
