X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Fault
41,191,1540695,1540855,12260,660,378,1424210,33,141,1402,False,True,40,0.0585,0.4892,0.9375,0.107,0.2273,0.4233,1.0,4.0885,2.1761,2.2041,0.0625,-0.0924,1.0,K_Scatch
39,192,1554895,1555056,13185,572,370,1529932,30,141,1400,False,True,40,0.0557,0.4647,0.9503,0.1093,0.2675,0.4351,1.0,4.1201,2.1847,2.2068,0.0497,-0.0935,1.0,K_Scatch
39,191,1565555,1565703,13114,618,381,1507625,33,141,1400,False,True,40,0.0557,0.4171,0.9737,0.1086,0.2459,0.3884,0.0,4.1177,2.1818,2.1703,-0.0263,-0.1019,1.0,K_Scatch
39,200,1576208,1576347,10796,572,363,1245388,38,141,1402,False,True,40,0.0556,0.5176,0.8633,0.1148,0.2815,0.3829,0.0,4.0333,2.2068,2.143,-0.1366,-0.0988,1.0,K_Scatch
39,192,1586862,1587011,11505,577,349,1320194,27,142,1402,False,True,40,0.0556,0.4953,0.9739,0.1091,0.2652,0.4269,0.0,4.0609,2.1847,2.1732,-0.0261,-0.1035,1.0,K_Scatch
39,188,1597511,1597679,13612,579,357,1577022,30,141,1400,False,True,40,0.0557,0.4562,0.8869,0.1064,0.2573,0.4706,1.0,4.1339,2.1732,2.2253,0.1131,-0.0949,1.0,K_Scatch
41,191,1611713,1611861,12477,560,331,1442027,36,141,1400,False,True,40,0.0586,0.438,0.9867,0.1071,0.2679,0.4471,0.0,4.0961,2.1761,2.1703,-0.0133,-0.0971,1.0,K_Scatch
43,193,1625918,1626076,12718,596,348,1459713,31,140,1402,False,True,40,0.0613,0.4634,0.9494,0.107,0.2517,0.454,1.0,4.1044,2.1761,2.1987,0.0506,-0.1033,1.0,K_Scatch
43,195,1636571,1636729,13057,562,361,1507763,32,140,1404,False,True,40,0.0613,0.4563,0.962,0.1083,0.2705,0.4377,1.0,4.1158,2.1818,2.1987,0.038,-0.0979,1.0,K_Scatch
41,192,1647218,1647385,13699,587,352,1585785,37,141,1402,False,True,40,0.0585,0.4568,0.9042,0.1077,0.2572,0.4744,1.0,4.1367,2.179,2.2227,0.0958,-0.0956,1.0,K_Scatch
39,191,1661425,1661593,12509,622,374,1456542,27,141,1400,False,True,40,0.0557,0.5101,0.9048,0.1086,0.2444,0.4492,1.0,4.0972,2.1818,2.2253,0.0952,-0.0903,1.0,K_Scatch
41,192,1672082,1672228,11089,593,354,1270726,31,143,1402,False,True,40,0.0585,0.497,0.9669,0.1077,0.2546,0.4124,0.0,4.0449,2.179,2.1644,-0.0331,-0.1047,1.0,K_Scatch
41,192,1682722,1682891,11711,538,348,1308444,30,135,1402,False,True,40,0.0585,0.5411,0.8935,0.1077,0.2807,0.4856,1.0,4.0686,2.179,2.2279,0.1065,-0.1271,1.0,K_Scatch
41,187,1700480,1700639,13041,616,365,1508999,37,141,1400,False,True,40,0.0586,0.4382,0.9182,0.1043,0.237,0.4356,1.0,4.1153,2.1644,2.2014,0.0818,-0.096,1.0,K_Scatch
41,194,1711137,1711281,10913,634,359,1248379,25,141,1402,False,True,40,0.0585,0.5047,0.9412,0.1091,0.2413,0.4011,0.0,4.0379,2.1847,2.1584,-0.0588,-0.1063,1.0,K_Scatch
41,206,1721788,1721968,12051,631,390,1383987,33,140,1402,False,True,40,0.0585,0.5942,0.9167,0.1177,0.2615,0.4615,1.0,4.081,2.2175,2.2553,0.0833,-0.1028,1.0,K_Scatch
39,190,1735985,1736165,11355,639,388,1299720,31,141,1402,False,True,40,0.0556,0.5822,0.8389,0.1077,0.2363,0.4639,1.0,4.0552,2.179,2.2553,0.1611,-0.1058,1.0,K_Scatch
41,190,1799909,1800071,11388,705,420,1311391,36,140,1402,False,True,40,0.0585,0.5282,0.9197,0.1063,0.2113,0.3857,1.0,4.0564,2.1732,2.2095,0.0803,-0.1003,1.0,K_Scatch
39,195,1810559,1810727,11813,591,367,1361903,27,141,1400,False,True,40,0.0557,0.5493,0.9286,0.1114,0.264,0.4578,1.0,4.0724,2.1931,2.2253,0.0714,-0.0993,1.0,K_Scatch
39,194,1821207,1821379,13203,608,375,1515722,35,141,1402,False,True,40,0.0556,0.5048,0.9012,0.1106,0.2549,0.4587,1.0,4.1207,2.1903,2.2355,0.0988,-0.1031,1.0,K_Scatch
39,192,1831860,1832017,11809,621,400,1367596,36,141,1400,False,True,40,0.0557,0.5084,0.9745,0.1093,0.2464,0.3925,1.0,4.0722,2.1847,2.1959,0.0255,-0.0952,1.0,K_Scatch
39,192,1842518,1842677,11211,639,387,1293558,35,141,1402,False,True,40,0.0556,0.5391,0.9623,0.1091,0.2394,0.4108,1.0,4.0496,2.1847,2.2014,0.0377,-0.0986,1.0,K_Scatch
41,189,1853169,1853339,10880,649,409,1245114,33,141,1400,False,True,40,0.0586,0.5676,0.8706,0.1057,0.228,0.4157,1.0,4.0366,2.1703,2.2304,0.1294,-0.1059,1.0,K_Scatch
39,195,1863816,1864008,13037,623,387,1505833,35,143,1402,False,True,40,0.0556,0.5647,0.8125,0.1113,0.2504,0.4961,1.0,4.1152,2.1931,2.2833,0.1875,-0.0976,1.0,K_Scatch
37,194,1881566,1881746,12489,700,462,1439221,31,141,1402,False,True,40,0.0528,0.5581,0.8722,0.112,0.2243,0.3896,1.0,4.0965,2.1959,2.2553,0.1278,-0.0997,1.0,K_Scatch
41,190,1892225,1892384,12515,626,397,1452456,37,141,1400,False,True,40,0.0586,0.4717,0.9371,0.1064,0.238,0.4005,1.0,4.0974,2.1732,2.2014,0.0629,-0.0933,1.0,K_Scatch
39,193,1902883,1903031,11510,699,429,1330937,40,141,1402,False,True,40,0.0556,0.495,0.961,0.1098,0.2203,0.345,0.0,4.0611,2.1875,2.1703,-0.039,-0.0966,1.0,K_Scatch
39,197,1913522,1913670,12834,570,356,1487763,37,141,1400,False,True,40,0.0557,0.4512,0.9367,0.1129,0.2772,0.4157,0.0,4.1084,2.1987,2.1703,-0.0633,-0.0944,1.0,K_Scatch
41,393,1924169,1924363,10429,578,382,1196792,33,141,1402,False,True,40,0.0585,0.8473,0.5511,0.2511,0.609,0.5078,0.0,4.0182,2.5465,2.2878,-0.4489,-0.1035,1.0,K_Scatch
41,185,1934838,1934989,9576,564,343,1098162,37,141,1402,False,True,40,0.0585,0.5596,0.9536,0.1027,0.2553,0.4402,1.0,3.9812,2.1584,2.179,0.0464,-0.1041,1.0,K_Scatch
41,193,1945494,1945637,10743,652,418,1239926,38,142,1402,False,True,40,0.0585,0.5058,0.9408,0.1084,0.2331,0.3421,0.0,4.0311,2.1818,2.1553,-0.0592,-0.0983,1.0,K_Scatch
41,197,1959683,1959850,11411,801,433,1303229,40,141,1400,False,True,40,0.0586,0.562,0.9341,0.1114,0.1948,0.3857,1.0,4.0573,2.1931,2.2227,0.0659,-0.1077,1.0,K_Scatch
41,193,1970337,1970509,10941,685,407,1246740,40,140,1402,False,True,40,0.0585,0.5815,0.8837,0.1084,0.2219,0.4226,1.0,4.0391,2.1818,2.2355,0.1163,-0.1098,1.0,K_Scatch
39,197,2098167,2098332,10821,754,454,1238454,36,140,1400,False,True,40,0.0557,0.5849,0.9576,0.1129,0.2095,0.3634,1.0,4.0343,2.1987,2.2175,0.0424,-0.1059,1.0,K_Scatch
41,187,2112377,2112542,9349,659,387,1068391,38,140,1402,False,True,40,0.0585,0.6119,0.8849,0.1041,0.2216,0.4264,1.0,3.9708,2.1644,2.2175,0.1151,-0.1072,1.0,K_Scatch
41,205,2133677,2133849,11542,757,441,1338028,42,140,1402,False,True,40,0.0585,0.5908,0.9535,0.117,0.2166,0.39,1.0,4.0623,2.2148,2.2355,0.0465,-0.0943,1.0,K_Scatch
41,188,2194041,2194206,9927,625,418,1133850,39,140,1402,False,True,40,0.0585,0.5907,0.8909,0.1049,0.2352,0.3947,1.0,3.9968,2.1673,2.2175,0.1091,-0.1077,1.0,K_Scatch
39,194,2204696,2204771,5519,319,173,582040,34,135,1402,False,True,40,0.0556,0.5253,0.4839,0.1106,0.4859,0.4335,0.0,3.7419,2.1903,1.8751,-0.5161,-0.1761,1.0,K_Scatch
41,189,2215354,2215404,4881,239,110,513464,40,127,1404,False,True,40,0.0584,0.3404,0.3378,0.1054,0.6192,0.4545,0.0,3.6885,2.1703,1.699,-0.6622,-0.1781,1.0,K_Scatch
39,186,2229552,2229707,9484,655,382,1083941,41,141,1400,False,True,40,0.0557,0.5838,0.9484,0.105,0.2244,0.4058,1.0,3.977,2.1673,2.1903,0.0516,-0.1071,1.0,K_Scatch
39,195,2240199,2240365,10986,755,444,1273434,44,142,1404,False,True,40,0.0556,0.5758,0.9398,0.1111,0.2066,0.3739,1.0,4.0408,2.1931,2.2201,0.0602,-0.0944,1.0,K_Scatch
41,190,2254407,2254463,4995,232,124,527906,39,127,1402,False,True,40,0.0585,0.4014,0.3758,0.1063,0.6422,0.4516,0.0,3.6985,2.1732,1.7482,-0.6242,-0.1743,1.0,K_Scatch
39,194,2265059,2265115,5702,214,118,601643,47,127,1402,False,True,40,0.0556,0.3431,0.3613,0.1106,0.7243,0.4746,0.0,3.756,2.1903,1.7482,-0.6387,-0.1757,1.0,K_Scatch
41,196,2289914,2290079,9518,743,453,1084425,41,141,1402,False,True,40,0.0585,0.6278,0.9394,0.1106,0.2086,0.3642,1.0,3.9785,2.1903,2.2175,0.0606,-0.1099,1.0,K_Scatch
39,191,2300567,2300643,5957,289,166,637883,48,135,1404,False,True,40,0.0556,0.4843,0.5,0.1083,0.526,0.4578,0.0,3.775,2.1818,1.8808,-0.5,-0.1634,1.0,K_Scatch
39,186,2311225,2311296,5617,268,152,598575,42,135,1404,False,True,40,0.0556,0.4618,0.483,0.1047,0.5485,0.4671,0.0,3.7495,2.1673,1.8513,-0.517,-0.1675,1.0,K_Scatch
39,187,2321871,2322028,9582,611,384,1095577,39,140,1404,False,True,40,0.0556,0.5876,0.9427,0.1054,0.2422,0.4089,1.0,3.9815,2.1703,2.1959,0.0573,-0.1067,1.0,K_Scatch
41,194,2339627,2339797,9183,602,355,1059263,40,141,1404,False,True,40,0.0584,0.6469,0.9,0.109,0.2542,0.4789,1.0,3.963,2.1847,2.2304,0.1,-0.0988,1.0,K_Scatch
39,195,2357383,2357532,8726,653,398,1001426,41,141,1402,False,True,40,0.0556,0.6246,0.9551,0.1113,0.2389,0.3744,0.0,3.9408,2.1931,2.1732,-0.0449,-0.1034,1.0,K_Scatch
43,193,2368032,2368203,9892,682,424,1130960,42,140,1402,False,True,40,0.0613,0.6144,0.8772,0.107,0.2199,0.4033,1.0,3.9953,2.1761,2.233,0.1228,-0.1068,1.0,K_Scatch
39,191,2399992,2400148,8457,636,383,971036,38,141,1400,False,True,40,0.0557,0.6434,0.9744,0.1086,0.239,0.4073,1.0,3.9272,2.1818,2.1931,0.0256,-0.103,1.0,K_Scatch
93,171,2410724,2410794,2027,255,129,259127,118,141,1402,False,True,40,0.1327,0.6288,0.8974,0.0556,0.3059,0.5426,0.0,3.3068,1.8921,1.8451,-0.1026,-0.0013,1.0,K_Scatch
41,199,2421293,2421350,5593,239,133,593650,42,127,1402,False,True,40,0.0585,0.379,0.3608,0.1127,0.6611,0.4286,0.0,3.7476,2.1987,1.7559,-0.6392,-0.1708,1.0,K_Scatch
39,195,2431945,2432111,8709,578,322,996980,47,141,1402,False,True,40,0.0556,0.6637,0.9398,0.1113,0.2699,0.5155,1.0,3.94,2.1931,2.2201,0.0602,-0.1057,1.0,K_Scatch
39,185,2442600,2442673,5576,235,133,598862,43,135,1400,False,True,40,0.0557,0.4768,0.5,0.1043,0.6213,0.5489,0.0,3.7463,2.1644,1.8633,-0.5,-0.1609,1.0,K_Scatch
41,185,2460355,2460408,5357,181,90,764,123,134,1402,False,True,40,0.0585,0.2981,0.3681,0.1027,0.7956,0.5889,0.0,3.7289,2.1584,1.7243,-0.6319,-0.9989,1.0,K_Scatch
41,181,2542022,2542072,4635,226,128,491662,38,127,1400,False,True,40,0.0586,0.3379,0.3571,0.1,0.6195,0.3906,0.0,3.666,2.1461,1.699,-0.6429,-0.1713,1.0,K_Scatch
39,180,2552670,2552812,8957,588,360,1025103,35,141,1400,False,True,40,0.0557,0.5526,0.993,0.1007,0.2398,0.3944,1.0,3.9522,2.1492,2.1523,0.007,-0.1059,1.0,K_Scatch
39,181,2563319,2563376,5261,190,107,553974,46,127,1400,False,True,40,0.0557,0.35,0.4014,0.1014,0.7474,0.5327,0.0,3.7211,2.1523,1.7559,-0.5986,-0.1774,1.0,K_Scatch
39,179,2573973,2574054,5731,325,186,618954,41,135,1400,False,True,40,0.0557,0.4946,0.5786,0.1,0.4308,0.4355,0.0,3.7582,2.1461,1.9085,-0.4214,-0.1562,1.0,K_Scatch
89,151,2584705,2584775,1909,175,125,245067,120,140,1400,False,True,40,0.1271,0.5601,0.8857,0.0443,0.3543,0.56,1.0,3.2808,1.7924,1.8451,0.1143,0.0029,1.0,K_Scatch
75,154,2595328,2595429,2791,332,207,353617,114,140,1400,False,True,40,0.1071,0.6502,0.7822,0.0564,0.2379,0.4879,1.0,3.4458,1.8976,2.0043,0.2178,-0.0102,1.0,K_Scatch
39,175,2605918,2606006,6381,280,166,678752,41,135,1400,False,True,40,0.0557,0.4668,0.6471,0.0971,0.4857,0.5301,0.0,3.8049,2.1335,1.9445,-0.3529,-0.169,1.0,K_Scatch
39,173,2616577,2616725,8344,558,338,945879,52,141,1400,False,True,40,0.0557,0.5793,0.9054,0.0957,0.2401,0.4379,1.0,3.9214,2.1271,2.1703,0.0946,-0.1144,1.0,K_Scatch
39,178,2627229,2627391,7998,558,343,889727,49,140,1400,False,True,40,0.0557,0.6448,0.858,0.0993,0.2491,0.4723,1.0,3.903,2.143,2.2095,0.142,-0.1309,1.0,K_Scatch
39,177,2641432,2641500,5480,230,119,588758,53,135,1400,False,True,40,0.0557,0.416,0.4927,0.0986,0.6,0.5714,0.0,3.7388,2.1399,1.8325,-0.5073,-0.1606,1.0,K_Scatch
39,187,2662727,2662812,6397,381,216,701931,55,141,1400,False,True,40,0.0557,0.4915,0.5743,0.1057,0.3884,0.3935,0.0,3.806,2.1703,1.9294,-0.4257,-0.1427,1.0,K_Scatch
39,192,29559,29611,4915,248,153,497404,33,124,1358,False,True,40,0.0574,0.3822,0.3399,0.1127,0.6169,0.3399,0.0,3.6915,2.1847,1.716,-0.6601,-0.2094,1.0,K_Scatch
39,189,47299,47376,5757,240,136,600689,38,133,1358,False,True,40,0.0574,0.5016,0.5133,0.1105,0.625,0.5662,0.0,3.7602,2.1761,1.8865,-0.4867,-0.1848,1.0,K_Scatch
39,182,65059,65121,4471,248,116,470165,39,135,1360,False,True,40,0.0573,0.4957,0.4336,0.1051,0.5766,0.5345,0.0,3.6504,2.1553,1.7924,-0.5664,-0.1785,1.0,K_Scatch
126,165,75758,75777,384,70,42,47481,115,135,1358,False,True,40,0.1856,0.4818,0.4872,0.0287,0.5571,0.4524,0.0,2.5843,1.5911,1.2787,-0.5128,-0.034,0.9491,K_Scatch
129,157,86408,86427,276,39,26,33858,115,135,1362,False,True,40,0.1894,0.4812,0.6786,0.0206,0.7179,0.7308,0.0,2.4409,1.4472,1.2787,-0.3214,-0.0416,0.8223,K_Scatch
46,178,104115,104164,4115,179,108,427024,48,127,1360,False,True,40,0.0676,0.3638,0.3712,0.0971,0.7374,0.4537,0.0,3.6144,2.1206,1.6902,-0.6288,-0.1893,1.0,K_Scatch
43,184,114768,114815,3918,172,88,408392,39,127,1362,False,True,40,0.0631,0.4088,0.3333,0.1035,0.8198,0.5341,0.0,3.5931,2.1492,1.6721,-0.6667,-0.1857,1.0,K_Scatch
39,181,125418,125467,4223,198,83,439309,38,127,1360,False,True,40,0.0573,0.3931,0.3451,0.1044,0.7172,0.5904,0.0,3.6256,2.1523,1.6902,-0.6549,-0.1873,1.0,K_Scatch
43,186,143167,143219,4403,215,115,457632,38,126,1360,False,True,40,0.0632,0.4079,0.3636,0.1051,0.6651,0.4522,0.0,3.6437,2.1553,1.716,-0.6364,-0.188,1.0,K_Scatch
103,161,157419,157529,2463,262,168,312375,116,140,1360,False,True,40,0.1515,0.614,0.5273,0.0426,0.2214,0.6548,1.0,3.3915,1.7634,2.0414,0.4727,-0.0092,1.0,K_Scatch
50,181,168027,168086,3912,226,105,407966,29,135,1362,False,True,40,0.0734,0.4938,0.4504,0.0962,0.5796,0.5619,0.0,3.5924,2.1173,1.7708,-0.5496,-0.1853,1.0,K_Scatch
134,156,178723,178731,101,31,21,12531,118,135,1362,False,True,40,0.1968,0.4261,0.3636,0.0161,0.7097,0.381,0.0,2.0043,1.3424,0.9031,-0.6364,-0.0307,0.3012,K_Scatch
46,178,189330,189384,4130,197,98,432500,37,132,1360,False,True,40,0.0676,0.4206,0.4091,0.0971,0.6701,0.551,0.0,3.616,2.1206,1.7324,-0.5909,-0.1819,1.0,K_Scatch
41,183,199980,200030,4214,210,116,445047,42,126,1360,False,True,40,0.0603,0.4065,0.3521,0.1044,0.6762,0.431,0.0,3.6247,2.1523,1.699,-0.6479,-0.1749,1.0,K_Scatch
37,181,210633,210681,4487,219,106,470618,40,127,1360,False,True,40,0.0544,0.3508,0.3333,0.1059,0.6575,0.4528,0.0,3.652,2.1584,1.6812,-0.6667,-0.1806,1.0,K_Scatch
60,181,239041,239088,3324,157,85,343029,42,125,1360,False,True,40,0.0882,0.4155,0.3884,0.089,0.7707,0.5529,0.0,3.5217,2.0828,1.6721,-0.6116,-0.1938,1.0,K_Scatch
51,175,249693,249742,3631,179,96,378154,45,125,1362,False,True,40,0.0749,0.4024,0.3952,0.091,0.6927,0.5104,0.0,3.56,2.0934,1.6902,-0.6048,-0.1864,1.0,K_Scatch
48,174,260349,260396,3661,184,87,380538,43,127,1358,False,True,40,0.0707,0.3818,0.373,0.0928,0.6848,0.5402,0.0,3.5636,2.1004,1.6721,-0.627,-0.1879,1.0,K_Scatch
47,182,270999,271050,3786,196,102,391378,40,126,1362,False,True,40,0.069,0.4501,0.3778,0.0991,0.6888,0.5,0.0,3.5782,2.1303,1.7076,-0.6222,-0.1924,1.0,K_Scatch
52,174,281656,281703,3703,187,94,384266,37,126,1362,False,True,40,0.0764,0.3542,0.3853,0.0896,0.6524,0.5,0.0,3.5686,2.0864,1.6721,-0.6148,-0.1893,1.0,K_Scatch
41,184,299413,299460,3936,182,93,407075,38,124,1362,False,True,40,0.0602,0.4144,0.3287,0.105,0.7857,0.5054,0.0,3.5951,2.1553,1.6721,-0.6713,-0.192,1.0,K_Scatch
56,173,310065,310112,3287,163,87,342248,50,125,1362,False,True,40,0.0822,0.4022,0.4017,0.0859,0.7178,0.5402,0.0,3.5168,2.0682,1.6721,-0.5983,-0.1866,1.0,K_Scatch
51,172,320720,320767,3671,175,89,379850,46,124,1360,False,True,40,0.075,0.3545,0.3884,0.089,0.6914,0.5281,0.0,3.5648,2.0828,1.6721,-0.6116,-0.1916,1.0,K_Scatch
55,174,327823,327870,3437,163,82,354240,45,126,1360,False,True,40,0.0809,0.3855,0.395,0.0875,0.7301,0.5732,0.0,3.5362,2.0756,1.6721,-0.605,-0.1948,1.0,K_Scatch
39,172,334925,334972,4123,177,90,426267,40,126,1360,False,True,40,0.0573,0.3404,0.3534,0.0978,0.7514,0.5222,0.0,3.6152,2.1239,1.6721,-0.6466,-0.1923,1.0,K_Scatch
50,181,345580,345626,3666,161,78,379668,43,125,1360,False,True,40,0.0735,0.3916,0.3512,0.0963,0.8137,0.5897,0.0,3.5642,2.1173,1.6628,-0.6489,-0.1909,1.0,K_Scatch
41,184,356230,356279,4331,178,108,450619,45,126,1360,False,True,40,0.0603,0.3819,0.3427,0.1051,0.8034,0.4537,0.0,3.6366,2.1553,1.6902,-0.6573,-0.1872,1.0,K_Scatch
43,176,366881,366932,4048,178,96,421512,50,126,1360,False,True,40,0.0632,0.4032,0.3835,0.0978,0.7472,0.5313,0.0,3.6072,2.1239,1.7076,-0.6165,-0.1865,1.0,K_Scatch
48,177,377537,377585,3985,166,99,413005,41,126,1362,False,True,40,0.0705,0.3564,0.3721,0.0947,0.7771,0.4848,0.0,3.6004,2.1106,1.6812,-0.6279,-0.1903,1.0,K_Scatch
42,180,388190,388236,4019,191,102,417578,41,125,1360,False,True,40,0.0618,0.3669,0.3333,0.1015,0.7225,0.451,0.0,3.6041,2.1399,1.6628,-0.6667,-0.1883,1.0,K_Scatch
41,182,398837,398889,4409,191,102,456908,47,125,1362,False,True,40,0.0602,0.3987,0.3688,0.1035,0.7382,0.5098,0.0,3.6443,2.1492,1.716,-0.6312,-0.1904,1.0,K_Scatch
39,175,409491,409539,3920,166,88,407163,45,125,1360,False,True,40,0.0573,0.3995,0.3529,0.1,0.8193,0.5454,0.0,3.5933,2.1335,1.6812,-0.6471,-0.1885,1.0,K_Scatch
39,185,420136,420189,5003,196,91,522331,49,126,1360,False,True,40,0.0573,0.3535,0.363,0.1073,0.7449,0.5824,0.0,3.6992,2.1644,1.7243,-0.637,-0.1843,1.0,K_Scatch
41,198,430771,430836,6376,200,110,659058,54,127,1360,False,True,40,0.0603,0.3752,0.414,0.1154,0.785,0.5909,0.0,3.8045,2.1959,1.8129,-0.586,-0.1925,1.0,K_Scatch
39,196,441418,441483,6213,210,123,649441,55,124,1356,False,True,40,0.0575,0.3912,0.414,0.1158,0.7476,0.5285,0.0,3.7933,2.1959,1.8129,-0.586,-0.1834,1.0,K_Scatch
41,194,452068,452142,6170,228,137,645016,51,134,1358,False,True,40,0.0604,0.455,0.4837,0.1127,0.6711,0.5401,0.0,3.7903,2.1847,1.8692,-0.5163,-0.1833,1.0,K_Scatch
41,190,462709,462786,6232,250,130,648220,48,133,1356,False,True,40,0.0605,0.4568,0.5168,0.1099,0.596,0.5923,0.0,3.7946,2.1732,1.8865,-0.4832,-0.1874,1.0,K_Scatch
121,159,473414,473430,229,51,31,28034,116,135,1358,False,True,40,0.1782,0.6234,0.4211,0.028,0.7451,0.5161,0.0,2.3598,1.5798,1.2041,-0.5789,-0.0436,0.8848,K_Scatch
39,194,498190,498252,5877,211,110,612067,47,126,1358,False,True,40,0.0574,0.3884,0.4,0.1141,0.7346,0.5636,0.0,3.7692,2.1903,1.7924,-0.6,-0.1864,1.0,K_Scatch
41,190,508837,508896,5702,216,119,591835,45,126,1356,False,True,40,0.0605,0.3514,0.396,0.1099,0.6898,0.4958,0.0,3.756,2.1732,1.7708,-0.604,-0.1891,1.0,K_Scatch
39,193,519483,519540,5852,205,117,608466,42,126,1356,False,True,40,0.0575,0.3333,0.3701,0.1136,0.7512,0.4872,0.0,3.7673,2.1875,1.7559,-0.6299,-0.1877,1.0,K_Scatch
127,166,533732,533745,207,40,23,25309,115,134,1356,False,True,40,0.1873,0.5917,0.3333,0.0288,0.975,0.5652,0.0,2.316,1.5911,1.1139,-0.6667,-0.0448,0.7966,K_Scatch
126,163,544375,544389,200,50,30,24389,114,134,1358,False,True,40,0.1856,0.6139,0.3784,0.0272,0.74,0.4667,0.0,2.301,1.5682,1.1461,-0.6216,-0.0473,0.8082,K_Scatch
39,195,554961,555021,5970,188,118,618937,43,125,1356,False,True,40,0.0575,0.3622,0.3846,0.115,0.8298,0.5085,0.0,3.776,2.1931,1.7781,-0.6154,-0.19,1.0,K_Scatch
41,196,579795,579857,6057,209,138,627913,39,126,1358,False,True,40,0.0604,0.3697,0.4,0.1141,0.7416,0.4493,0.0,3.7823,2.1903,1.7924,-0.6,-0.1901,1.0,K_Scatch
39,196,590440,590503,6143,198,119,637317,45,125,1358,False,True,40,0.0574,0.3789,0.4013,0.1156,0.7929,0.5294,0.0,3.7884,2.1959,1.7993,-0.5987,-0.1895,1.0,K_Scatch
39,195,601086,601148,5786,202,106,600867,41,124,1358,False,True,40,0.0574,0.4018,0.3974,0.1149,0.7723,0.5849,0.0,3.7624,2.1931,1.7924,-0.6026,-0.1887,1.0,K_Scatch
39,190,611732,611792,5941,207,117,618605,45,126,1356,False,True,40,0.0575,0.3443,0.3974,0.1114,0.7295,0.5128,0.0,3.7739,2.179,1.7781,-0.6026,-0.1865,1.0,K_Scatch
41,198,622372,622437,6277,192,109,651641,43,125,1358,False,True,40,0.0604,0.3849,0.414,0.1156,0.8177,0.5963,0.0,3.7977,2.1959,1.8129,-0.586,-0.189,1.0,K_Scatch
41,198,633023,633082,6008,200,112,622760,45,125,1360,False,True,40,0.0603,0.3514,0.3758,0.1154,0.785,0.5268,0.0,3.7787,2.1959,1.7708,-0.6242,-0.1902,1.0,K_Scatch
39,194,643657,643725,6293,216,124,647587,47,124,1356,False,True,40,0.0575,0.4029,0.4387,0.1143,0.7176,0.5484,0.0,3.7989,2.1903,1.8325,-0.5613,-0.1961,1.0,K_Scatch
43,198,686245,686304,6227,205,117,644765,38,124,1358,False,True,40,0.0633,0.3191,0.3807,0.1141,0.7561,0.5043,0.0,3.7943,2.1903,1.7708,-0.6194,-0.1911,1.0,K_Scatch
43,200,696884,696948,6059,206,129,626256,45,125,1358,False,True,40,0.0633,0.397,0.4076,0.1156,0.7621,0.4961,0.0,3.7824,2.1959,1.8062,-0.5924,-0.1925,1.0,K_Scatch
39,193,707526,707593,6117,182,113,637707,49,127,1358,False,True,40,0.0574,0.4072,0.4351,0.1134,0.8461,0.5929,0.0,3.7865,2.1875,1.8261,-0.5649,-0.1855,1.0,K_Scatch
39,200,718174,718237,6181,209,117,638448,44,127,1356,False,True,40,0.0575,0.3906,0.3913,0.1187,0.7703,0.5385,0.0,3.7911,2.2068,1.7993,-0.6087,-0.193,1.0,K_Scatch
96,172,728912,728995,2406,231,168,301138,116,140,1358,False,True,40,0.1414,0.6186,0.9157,0.056,0.329,0.494,1.0,3.3813,1.8808,1.9191,0.0843,-0.0222,1.0,K_Scatch
41,194,743010,743076,5695,211,136,588714,40,126,1358,False,True,40,0.0604,0.436,0.4314,0.1127,0.7251,0.4853,0.0,3.7555,2.1847,1.8195,-0.5686,-0.1924,1.0,K_Scatch
98,166,775041,775118,2148,269,164,266914,113,135,1358,False,True,40,0.1443,0.5898,0.8831,0.0501,0.2528,0.4695,1.0,3.332,1.8325,1.8865,0.1169,-0.0292,1.0,K_Scatch
39,190,799788,799848,5817,212,131,598890,49,124,1358,False,True,40,0.0574,0.358,0.3974,0.1112,0.7123,0.458,0.0,3.7647,2.179,1.7781,-0.6026,-0.1957,1.0,K_Scatch
104,171,899231,899307,1961,220,142,246168,115,135,1356,False,True,40,0.1534,0.6149,0.8816,0.0494,0.3045,0.5352,1.0,3.2925,1.8261,1.8808,0.1184,-0.0193,1.0,K_Scatch
100,175,909876,909953,1923,227,139,241083,116,140,1356,False,True,40,0.1475,0.667,0.974,0.0553,0.3304,0.554,1.0,3.284,1.8751,1.8865,0.026,-0.0206,1.0,K_Scatch
41,202,920427,920489,5993,214,130,589956,132,132,1358,False,True,40,0.0604,0.3996,0.3851,0.1186,0.7523,0.4769,0.0,3.7776,2.2068,1.7924,-0.6149,-0.2309,1.0,K_Scatch
39,196,931074,931135,5885,249,136,610139,40,127,1358,False,True,40,0.0574,0.3855,0.3885,0.1156,0.6305,0.4485,0.0,3.7698,2.1959,1.7853,-0.6115,-0.19,1.0,K_Scatch
